2019-04-21 18:37:19 [scrapy.utils.log] INFO: Scrapy 1.5.2 started (bot: mafengwoSpider)
2019-04-21 18:37:19 [scrapy.utils.log] INFO: Versions: lxml 4.3.2.0, libxml2 2.9.9, cssselect 1.0.3, parsel 1.5.1, w3lib 1.20.0, Twisted 18.9.0, Python 3.6.8 |Anaconda, Inc.| (default, Dec 30 2018, 01:22:34) - [GCC 7.3.0], pyOpenSSL 19.0.0 (OpenSSL 1.1.1b  26 Feb 2019), cryptography 2.6.1, Platform Linux-4.8.0-36-generic-x86_64-with-debian-stretch-sid
2019-04-21 18:37:19 [scrapy.crawler] INFO: Overridden settings: {'BOT_NAME': 'mafengwoSpider', 'DOWNLOAD_DELAY': 1, 'NEWSPIDER_MODULE': 'mafengwoSpider.spiders', 'SPIDER_MODULES': ['mafengwoSpider.spiders'], 'USER_AGENT': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36'}
2019-04-21 18:37:19 [scrapy.extensions.telnet] INFO: Telnet Password: 440c7cc621dd4b05
2019-04-21 18:37:19 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2019-04-21 18:37:19 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2019-04-21 18:37:19 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2019-04-21 18:37:19 [scrapy.middleware] INFO: Enabled item pipelines:
['mafengwoSpider.pipelines.MafengwospiderPipeline']
2019-04-21 18:37:19 [scrapy.core.engine] INFO: Spider opened
2019-04-21 18:37:19 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2019-04-21 18:37:19 [scrapy.extensions.telnet] DEBUG: Telnet console listening on 127.0.0.1:6023
2019-04-21 18:42:27 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/18915/gonglve.html>
{'cityname': '成山头',
 'href': 'http://www.mafengwo.cn/jd/18915/gonglve.html',
 'name': '山东',
 'page': 14}
2019-04-21 18:42:28 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/176087/gonglve.html)
2019-04-21 18:42:29 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/18288/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:30 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/18288/gonglve.html>
{'cityname': '船底顶',
 'href': 'http://www.mafengwo.cn/jd/18288/gonglve.html',
 'name': '广东',
 'page': 14}
2019-04-21 18:42:32 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:33 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:33 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/140761/gonglve.html)
2019-04-21 18:42:34 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/25867/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:35 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/25867/gonglve.html>
{'cityname': '函谷关',
 'href': 'http://www.mafengwo.cn/jd/25867/gonglve.html',
 'name': '河南',
 'page': 15}
2019-04-21 18:42:37 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143529/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:38 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143529/gonglve.html>
{'cityname': '盐山',
 'href': 'http://www.mafengwo.cn/jd/143529/gonglve.html',
 'name': '河北',
 'page': 15}
2019-04-21 18:42:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/175943/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:40 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/175943/gonglve.html>
{'cityname': '大城（河北）',
 'href': 'http://www.mafengwo.cn/jd/175943/gonglve.html',
 'name': '河北',
 'page': 15}
2019-04-21 18:42:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143695/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:40 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143695/gonglve.html>
{'cityname': '文安',
 'href': 'http://www.mafengwo.cn/jd/143695/gonglve.html',
 'name': '河北',
 'page': 15}
2019-04-21 18:42:42 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:43 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/144240/gonglve.html)
2019-04-21 18:42:44 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/11561/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:45 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/11561/gonglve.html>
{'cityname': '黄河口',
 'href': 'http://www.mafengwo.cn/jd/11561/gonglve.html',
 'name': '山东',
 'page': 15}
2019-04-21 18:42:47 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/18915/gonglve.html)
2019-04-21 18:42:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/19365/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:48 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/19365/gonglve.html>
{'cityname': '竹岔岛',
 'href': 'http://www.mafengwo.cn/jd/19365/gonglve.html',
 'name': '山东',
 'page': 15}
2019-04-21 18:42:49 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:51 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/18288/gonglve.html)
2019-04-21 18:42:52 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:53 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/132166/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:54 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/132166/gonglve.html>
{'cityname': '永仁县',
 'href': 'http://www.mafengwo.cn/jd/132166/gonglve.html',
 'name': '云南',
 'page': 16}
2019-04-21 18:42:55 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:56 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/25867/gonglve.html)
2019-04-21 18:42:58 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:42:58 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/143529/gonglve.html)
2019-04-21 18:42:59 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/175943/gonglve.html)
2019-04-21 18:43:00 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/143695/gonglve.html)
2019-04-21 18:43:02 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:03 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/24546/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:03 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/24546/gonglve.html>
{'cityname': '广胜寺',
 'href': 'http://www.mafengwo.cn/jd/24546/gonglve.html',
 'name': '山西',
 'page': 16}
2019-04-21 18:43:04 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/14759/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:04 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/14759/gonglve.html>
{'cityname': '芦芽山',
 'href': 'http://www.mafengwo.cn/jd/14759/gonglve.html',
 'name': '山西',
 'page': 16}
2019-04-21 18:43:05 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/11561/gonglve.html)
2019-04-21 18:43:07 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/28155/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:07 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/28155/gonglve.html>
{'cityname': '柏洼山',
 'href': 'http://www.mafengwo.cn/jd/28155/gonglve.html',
 'name': '山西',
 'page': 16}
2019-04-21 18:43:08 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/19365/gonglve.html)
2019-04-21 18:43:10 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/27459/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:10 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/27459/gonglve.html>
{'cityname': '三角洲岛',
 'href': 'http://www.mafengwo.cn/jd/27459/gonglve.html',
 'name': '广东',
 'page': 16}
2019-04-21 18:43:11 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:11 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:12 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:13 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/132166/gonglve.html)
2019-04-21 18:43:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/141491/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:15 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/141491/gonglve.html>
{'cityname': '大姚',
 'href': 'http://www.mafengwo.cn/jd/141491/gonglve.html',
 'name': '云南',
 'page': 17}
2019-04-21 18:43:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/84536/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:16 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/84536/gonglve.html>
{'cityname': '新街镇',
 'href': 'http://www.mafengwo.cn/jd/84536/gonglve.html',
 'name': '云南',
 'page': 17}
2019-04-21 18:43:17 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143533/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:19 [scrapy.extensions.logstats] INFO: Crawled 297 pages (at 51 pages/min), scraped 34 items (at 16 items/min)
2019-04-21 18:43:19 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143533/gonglve.html>
{'cityname': '广平',
 'href': 'http://www.mafengwo.cn/jd/143533/gonglve.html',
 'name': '河北',
 'page': 17}
2019-04-21 18:43:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143535/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:20 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143535/gonglve.html>
{'cityname': '曲周',
 'href': 'http://www.mafengwo.cn/jd/143535/gonglve.html',
 'name': '河北',
 'page': 17}
2019-04-21 18:43:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/175898/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:21 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/175898/gonglve.html>
{'cityname': '怀安',
 'href': 'http://www.mafengwo.cn/jd/175898/gonglve.html',
 'name': '河北',
 'page': 17}
2019-04-21 18:43:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143694/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:22 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143694/gonglve.html>
{'cityname': '枣强',
 'href': 'http://www.mafengwo.cn/jd/143694/gonglve.html',
 'name': '河北',
 'page': 17}
2019-04-21 18:43:23 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/24546/gonglve.html)
2019-04-21 18:43:24 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/14759/gonglve.html)
2019-04-21 18:43:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143543/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:25 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143543/gonglve.html>
{'cityname': '饶阳',
 'href': 'http://www.mafengwo.cn/jd/143543/gonglve.html',
 'name': '河北',
 'page': 17}
2019-04-21 18:43:26 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/28155/gonglve.html)
2019-04-21 18:43:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/175883/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:28 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/175883/gonglve.html>
{'cityname': '威县',
 'href': 'http://www.mafengwo.cn/jd/175883/gonglve.html',
 'name': '河北',
 'page': 17}
2019-04-21 18:43:29 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/27459/gonglve.html)
2019-04-21 18:43:31 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:31 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/141442/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:33 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:33 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/141442/gonglve.html>
{'cityname': '彝良',
 'href': 'http://www.mafengwo.cn/jd/141442/gonglve.html',
 'name': '云南',
 'page': 18}
2019-04-21 18:43:34 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/141491/gonglve.html)
2019-04-21 18:43:36 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/84536/gonglve.html)
2019-04-21 18:43:36 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:38 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/143533/gonglve.html)
2019-04-21 18:43:39 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/143535/gonglve.html)
2019-04-21 18:43:40 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/175898/gonglve.html)
2019-04-21 18:43:41 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/143694/gonglve.html)
2019-04-21 18:43:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/175886/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:43 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/175886/gonglve.html>
{'cityname': '临西',
 'href': 'http://www.mafengwo.cn/jd/175886/gonglve.html',
 'name': '河北',
 'page': 18}
2019-04-21 18:43:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143553/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:44 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143553/gonglve.html>
{'cityname': '柏乡',
 'href': 'http://www.mafengwo.cn/jd/143553/gonglve.html',
 'name': '河北',
 'page': 18}
2019-04-21 18:43:45 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/143543/gonglve.html)
2019-04-21 18:43:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143700/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:47 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143700/gonglve.html>
{'cityname': '南和',
 'href': 'http://www.mafengwo.cn/jd/143700/gonglve.html',
 'name': '河北',
 'page': 18}
2019-04-21 18:43:48 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/ajax/router.php> (referer: http://www.mafengwo.cn/jd/175883/gonglve.html)
2019-04-21 18:43:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143550/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:50 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143550/gonglve.html>
{'cityname': '行唐',
 'href': 'http://www.mafengwo.cn/jd/143550/gonglve.html',
 'name': '河北',
 'page': 18}
2019-04-21 18:43:51 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/143815/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:52 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/143815/gonglve.html>
{'cityname': '鸡东',
 'href': 'http://www.mafengwo.cn/jd/143815/gonglve.html',
 'name': '东北',
 'page': 19}
2019-04-21 18:43:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/176765/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:53 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/176765/gonglve.html>
{'cityname': '安达（黑龙江）',
 'href': 'http://www.mafengwo.cn/jd/176765/gonglve.html',
 'name': '东北',
 'page': 19}
2019-04-21 18:43:54 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:55 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/26453/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:55 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/26453/gonglve.html>
{'cityname': '哀牢山',
 'href': 'http://www.mafengwo.cn/jd/26453/gonglve.html',
 'name': '云南',
 'page': 19}
2019-04-21 18:43:56 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/141494/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:56 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/141494/gonglve.html>
{'cityname': '双柏',
 'href': 'http://www.mafengwo.cn/jd/141494/gonglve.html',
 'name': '云南',
 'page': 19}
2019-04-21 18:43:57 [scrapy.core.engine] DEBUG: Crawled (200) <POST http://www.mafengwo.cn/mdd/base/list/pagedata_citylist> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:58 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/10721/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:43:58 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/10721/gonglve.html>
{'cityname': '空中草原',
 'href': 'http://www.mafengwo.cn/jd/10721/gonglve.html',
 'name': '河北',
 'page': 19}
2019-04-21 18:44:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/32442/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:44:00 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/32442/gonglve.html>
{'cityname': '祖山',
 'href': 'http://www.mafengwo.cn/jd/32442/gonglve.html',
 'name': '河北',
 'page': 19}
2019-04-21 18:44:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/18236/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:44:01 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/18236/gonglve.html>
{'cityname': '月坨岛',
 'href': 'http://www.mafengwo.cn/jd/18236/gonglve.html',
 'name': '河北',
 'page': 19}
2019-04-21 18:44:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.mafengwo.cn/jd/11480/gonglve.html> (referer: http://www.mafengwo.cn/mdd/base/list/pagedata_citylist)
2019-04-21 18:44:02 [scrapy.core.scraper] DEBUG: Scraped from <200 http://www.mafengwo.cn/jd/11480/gonglve.html>
{'cityname': '喜峰口',
